sapl_id,status,veredito,score_greenwashing,score_derivado,divergencia_score,retorica,efeito,mecanismos,confianca,n_citacoes,n_citacoes_evidencia,n_citacoes_editorial,n_citacoes_orfas,n_secao_mal_declarada,vazamento,vazamento_origem,fonte_texto,texto_truncado,dossie_versao,lacunas,justificativa,problemas,modelo,prompt_versao,quando
8266,com_ressalvas,retrocesso_transparente,0.2,0.5,0.3,leve,enfraquece,M2_reframing_de_regressao,1.0,3,3,0,0,0,False,,ambos,false,3,,"O Decreto Legislativo nº 794/2018 promove um retrocesso ambiental direto ao sustar os efeitos de um decreto anterior que criava a Reserva de Desenvolvimento Sustentável Limoeiro. A justificativa apresentada pelos autores no projeto utiliza o argumento de 'exorbitância do poder regulamentar' e a necessidade de 'crivo do Poder Legislativo' (M2_reframing_de_regressao) para deslegitimar a criação da unidade de conservação, alegando falta de consulta pública e estudos técnicos. 

É importante notar que esta norma faz parte de um conjunto de 11 decretos legislativos aprovados na mesma sessão (Decretos 790 a 800), que, de forma coordenada, sustaram a criação de diversas unidades de conservação no estado de Rondônia. O efeito prático é a supressão imediata de proteção ambiental sobre vastas áreas,","veredito retrocesso_transparente com retórica 'leve' (se há disfarce, o veredito do mapa é greenwashing)",google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:45:47+00:00
8267,com_ressalvas,retrocesso_transparente,0.2,0.5,0.3,leve,enfraquece,M2_reframing_de_regressao,1.0,3,3,0,0,0,False,,ambos,false,3,,"O Decreto Legislativo nº 795/2018 promove o desmonte direto de uma Unidade de Conservação recém-criada pelo Poder Executivo. A retórica utilizada na justificativa do projeto (Eixo R) enquadra a medida como uma defesa da competência legislativa e da participação popular, alegando que o Executivo agiu 'na calada da noite' e sem os estudos técnicos exigidos pelo SNUC. Contudo, o efeito prático (Eixo E) é a supressão imediata da proteção ambiental da área em questão.

A norma faz parte de um conjunto de 11 decretos legislativos aprovados na mesma sessão, todos com o objetivo de sustar decretos de criação de diversas categorias de unidades de conservação. Não se trata de greenwashing, pois a norma não se apresenta como ambientalmente protetora, mas sim como um ato de controle político sobre o E","veredito retrocesso_transparente com retórica 'leve' (se há disfarce, o veredito do mapa é greenwashing)",google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:45:52+00:00
8268,com_ressalvas,retrocesso_transparente,0.2,1.0,0.8,forte,enfraquece,M3_revogacao_tacita,0.9,3,3,0,0,0,False,,ambos,false,3,"Ausência de informações sobre o conteúdo técnico do Decreto nº 22.680/2018 sustado, o que permitiria avaliar se a sustação foi um ato de controle de legalidade ou um esvaziamento deliberado de proteção ambiental.","A norma opera um retrocesso ambiental ao sustar os efeitos de um decreto do Poder Executivo que visava regulamentar a Área de Proteção Ambiental (APA) do Rio Pardo. A justificativa apresentada pelos parlamentares no projeto utiliza uma retórica de defesa da legalidade e do devido processo legislativo (alegando falta de consulta pública e estudos técnicos), mas o efeito prático é a desproteção imediata da unidade de conservação, ao anular as regras de gestão estabelecidas pelo Executivo. 

O Decreto Legislativo 796/2018 faz parte de um conjunto de 10 normas aprovadas na mesma sessão, todas com o objetivo de sustar decretos de criação ou regulamentação de diversas unidades de conservação no estado de Rondônia. Não houve alterações significativas entre o projeto e a lei promulgada, mantendo-s","veredito retrocesso_transparente com retórica 'forte' (se há disfarce, o veredito do mapa é greenwashing) | score do modelo (0.20) distante do derivado dos eixos que ele mesmo atribuiu (1.00: R=forte × E=enfraquece)",google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:45:55+00:00
8269,com_ressalvas,retrocesso_transparente,0.2,1.0,0.8,forte,enfraquece,M2_reframing_de_regressao,0.9,3,3,0,0,0,False,,ambos,false,3,Não há transcrição da sessão plenária para verificar se houve debate sobre o mérito ambiental das áreas protegidas ou apenas sobre a competência legislativa.,"O Decreto Legislativo nº 797/2018 promove o retrocesso ambiental ao sustar os efeitos de um decreto que criava o Parque Estadual Ilha das Flores. Embora a justificativa do projeto utilize uma retórica de defesa da legalidade e do devido processo legislativo (alegando falta de consulta pública e estudos técnicos), o efeito prático é a supressão imediata de uma unidade de conservação recém-criada. 

A norma faz parte de um conjunto de 10 decretos legislativos aprovados na mesma sessão extraordinária, todos com o objetivo de sustar decretos de criação de diversas unidades de conservação. O uso do argumento de 'exorbitância do poder regulamentar' serve como mecanismo de reframing (M2), enquadrando a desproteção ambiental como uma medida de correção institucional e defesa das prerrogativas da A","veredito retrocesso_transparente com retórica 'forte' (se há disfarce, o veredito do mapa é greenwashing) | score do modelo (0.20) distante do derivado dos eixos que ele mesmo atribuiu (1.00: R=forte × E=enfraquece)",google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:45:59+00:00
8270,com_ressalvas,retrocesso_transparente,0.2,0.5,0.3,leve,enfraquece,M2_reframing_de_regressao,0.9,2,2,0,0,0,False,,ambos,false,3,Faltam informações sobre os estudos técnicos que embasaram o decreto original do Executivo para verificar a veracidade da alegação de ausência de consulta pública.,"O Decreto Legislativo nº 798/2018 promove um retrocesso ambiental direto ao sustar os efeitos de um decreto do Executivo que criava o Parque Estadual Abaitará. A justificativa apresentada pelos autores no projeto utiliza o argumento de 'exorbitância do poder regulamentar' e a necessidade de 'crivo do Poder Legislativo' (M2_reframing_de_regressao) para deslegitimar a criação da unidade de conservação. 

Não se trata de greenwashing, pois a norma não se apresenta como protetora do meio ambiente, mas sim como um ato de controle político sobre o Executivo. O impacto prático é a supressão imediata de uma área protegida. A análise é reforçada pelo fato de que este decreto faz parte de um conjunto de 10 normas aprovadas na mesma sessão, todas com o objetivo idêntico de sustar a criação de diversa","veredito retrocesso_transparente com retórica 'leve' (se há disfarce, o veredito do mapa é greenwashing)",google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:46:03+00:00
8271,com_ressalvas,retrocesso_transparente,0.2,0.5,0.3,leve,enfraquece,M3_revogacao_tacita,0.9,3,3,0,0,0,False,,ambos,false,3,"Faltam informações sobre o conteúdo técnico do Decreto nº 22.681/2018 sustado, o que permitiria avaliar se a sustação foi motivada por falhas técnicas reais ou apenas por oposição política à criação das áreas. | Não há transcrição das falas em plenário, o que limita a compreensão da motivação política declarada pelos parlamentares além do texto da justificativa.","O Decreto Legislativo nº 799/2018 opera um retrocesso ambiental ao sustar os efeitos de um decreto do Poder Executivo que dispunha sobre a Floresta Estadual do Rio Pardo. Embora a justificativa do projeto alegue a defesa da legalidade e do devido processo legislativo (citando a necessidade de consulta pública e estudos técnicos conforme o SNUC), o efeito prático da norma é a anulação de atos de criação ou regulamentação de unidades de conservação. 

A norma não apresenta características de greenwashing, pois não utiliza retórica de proteção ambiental para esconder um retrocesso; pelo contrário, a retórica é focada na disputa de competência entre os poderes. O retrocesso é transparente, pois a Assembleia Legislativa utiliza seu poder de sustação para desconstituir a proteção ambiental estab","veredito retrocesso_transparente com retórica 'leve' (se há disfarce, o veredito do mapa é greenwashing)",google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:46:08+00:00
8272,com_ressalvas,retrocesso_transparente,0.2,0.5,0.3,leve,enfraquece,M2_reframing_de_regressao,0.9,2,2,0,0,0,False,,ambos,false,3,Faltam informações sobre a efetividade dos estudos técnicos que embasaram os decretos originais do Executivo para verificar a veracidade da alegação de vício formal.,"O Decreto Legislativo nº 800/2018 promove o retrocesso ambiental ao sustar a criação da Reserva de Fauna Pau D'Óleo. A justificativa apresentada pelos parlamentares utiliza o argumento de 'exorbitância do poder regulamentar' e a ausência de consulta pública para enquadrar a medida como uma defesa da legalidade e do papel do Legislativo (M2_reframing_de_regressao), ocultando o efeito prático de supressão de uma unidade de conservação recém-criada. 

A norma não apresenta dissimulação complexa, pois o efeito de revogação da proteção é explícito e imediato. O contexto da votação, que aprovou simultaneamente outros nove decretos legislativos com o mesmo teor de sustação de unidades de conservação, reforça que a medida faz parte de um movimento coordenado de desconstituição de áreas protegidas ","veredito retrocesso_transparente com retórica 'leve' (se há disfarce, o veredito do mapa é greenwashing)",google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:46:12+00:00
8291,com_ressalvas,retrocesso_transparente,0.2,0.5,0.3,leve,enfraquece,M2_reframing_de_regressao,1.0,2,2,0,0,0,False,,ambos,false,3,,"O Decreto Legislativo nº 804/2018 atua diretamente para anular uma norma administrativa (Portaria nº 80/2018/SEDAM-DIREX) que impunha critérios de licenciamento para atividades de aquicultura em Áreas de Preservação Permanente (APP). A justificativa apresentada pelo autor do projeto utiliza o argumento da 'segurança jurídica' e da proteção aos produtores que já haviam obtido licenças anteriores para deslegitimar a nova regulamentação ambiental, enquadrando a restrição técnica como uma injustiça contra o setor produtivo. 

Não se trata de greenwashing, pois a norma não se apresenta como uma medida de proteção ambiental, mas sim como uma medida de sustação de efeitos de um ato do Executivo que, na visão do legislador, prejudicava a atividade econômica. O efeito prático é o enfraquecimento da","veredito retrocesso_transparente com retórica 'leve' (se há disfarce, o veredito do mapa é greenwashing)",google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:46:16+00:00
8294,ok,greenwashing,0.8,1.0,0.2,forte,enfraquece,M2_reframing_de_regressao;M5_delegacao_desregulamentadora,0.9,4,4,0,0,0,False,,ambos,false,3,Ausência de regulamentação técnica específica sobre como a margem de 30% será aplicada na prática pelos fiscais. | Falta de definição clara sobre o que constitui 'festas tradicionais' ou 'manifestações culturais' para fins de isenção no Art. 7º.,"A norma utiliza uma retórica de proteção ao 'meio ambiente ecologicamente equilibrado' e 'direito ao sossego' para justificar a criação de um regime de controle de poluição sonora. Contudo, o efeito prático é o enfraquecimento da proteção ambiental através de mecanismos de dissimulação. O Art. 3º, §1º, introduz uma margem de tolerância de 30% sobre os limites de decibéis, o que desnatura o próprio conceito de limite máximo, permitindo níveis de ruído superiores aos tecnicamente estabelecidos sob o pretexto de 'fidedignidade'.

Adicionalmente, o Art. 7º cria uma zona de exclusão ampla para festas e manifestações, retirando-as da fiscalização sem critérios objetivos de controle, o que configura um retrocesso na proteção do sossego público. A norma apresenta-se como um avanço na 'segurança ju",,google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:46:21+00:00
8310,com_ressalvas,retrocesso_transparente,0.2,0.5,0.3,leve,enfraquece,M2_reframing_de_regressao,0.9,2,2,0,0,0,False,,ambos,false,3,Faltam informações sobre o impacto prático da Instrução Normativa nº 2/2017 na área de Reserva Legal antes de sua suspensão. | Não há transcrição de plenário para verificar se houve debate sobre o impacto ambiental da medida ou apenas sobre a questão formal de competência.,"O Decreto Legislativo nº 818/2018 utiliza a retórica de 'abuso de poder regulamentar' por parte da Secretaria de Estado do Desenvolvimento Ambiental (SEDAM) para sustar uma Instrução Normativa que estabelecia critérios para a aprovação de Reserva Legal. A justificativa dos autores alega que a SEDAM extrapolou suas competências ao criar requisitos de prova para situações consolidadas que não estariam previstos na Lei Federal nº 12.651/2012.

Na prática, o efeito da norma é o esvaziamento imediato das regras de controle administrativo sobre a Reserva Legal no estado. Ao sustar a norma técnica, o Legislativo remove o regramento que orientava a fiscalização e a regularização ambiental, configurando um retrocesso na proteção ambiental sob o pretexto de correção de competência legislativa. Não s","veredito retrocesso_transparente com retórica 'leve' (se há disfarce, o veredito do mapa é greenwashing)",google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:46:25+00:00
8320,com_ressalvas,retrocesso_transparente,0.2,1.0,0.8,forte,enfraquece,M2_reframing_de_regressao,1.0,4,4,0,0,0,False,,ambos,false,3,Ausência de estudos técnicos independentes que comprovem a 'insignificância' do impacto ambiental alegada na justificativa do projeto. | Falta de informações sobre as medidas compensatórias ambientais que deveriam acompanhar a redução das UCs.,"A norma é um exemplo claro de retrocesso ambiental transparente, onde o Estado de Rondônia formaliza a redução territorial de quatro Unidades de Conservação (UCs) para atender à expansão do reservatório da UHE Santo Antônio. A retórica utilizada pelo Poder Executivo na justificativa do projeto tenta enquadrar a medida como uma 'otimização' e 'conformação' técnica, alegando que os impactos seriam 'mínimos' e 'insignificantes' (M2_reframing_de_regressao). No entanto, o efeito prático é a supressão direta de áreas protegidas, consolidando a perda de território dessas UCs.

Não se trata de greenwashing, pois a norma não dissimula o seu objetivo: a exclusão de áreas de proteção ambiental para fins de infraestrutura energética é declarada explicitamente na ementa e nos artigos. A comparação entr","veredito retrocesso_transparente com retórica 'forte' (se há disfarce, o veredito do mapa é greenwashing) | score do modelo (0.20) distante do derivado dos eixos que ele mesmo atribuiu (1.00: R=forte × E=enfraquece)",google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:46:30+00:00
8352,ok,greenwashing,0.8,0.5,0.3,leve,enfraquece,M2_reframing_de_regressao;M5_delegacao_desregulamentadora,0.9,3,3,0,0,0,False,,ambos,false,3,"Não há transcrição de plenário para verificar se houve debate sobre os riscos ambientais da flexibilização. | O dossiê não detalha o conteúdo do inciso VI revogado, dificultando a mensuração exata da perda de proteção documental.","A norma utiliza uma retórica de 'dar efetividade' e 'desenvolvimento sustentável' para justificar a flexibilização de requisitos documentais para planos de manejo florestal em áreas de posse. O autor alega que a exigência anterior era impossível de cumprir, enquadrando a redução da exigência técnica como uma 'modernização' ou 'adequação' (M2). Na prática, ao substituir exigências de titulação ou documentos formais por validações via SIGEF (sistema de autodeclaração/gestão fundiária), a norma transfere o controle para um sistema menos rigoroso (M5), facilitando a exploração florestal em áreas de posse que ainda não possuem regularidade fundiária plena. A justificativa do projeto admite que o objetivo é permitir que áreas sem título possam obter aprovação para manejo, o que, sob o pretexto d",,google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:46:34+00:00
8373,com_ressalvas,greenwashing,0.9,1.0,0.1,forte,enfraquece,M2_reframing_de_regressao;M5_delegacao_desregulamentadora,0.95,4,3,0,1,0,False,,ambos,false,3,Não há informações detalhadas sobre a composição do CONSEPA para avaliar o grau de influência do setor produtivo na definição dos critérios de dispensa de licenciamento.,"A norma utiliza uma retórica de 'adequação' e 'celeridade' para justificar a prorrogação de prazos para o licenciamento ambiental, enquadrando o retrocesso como uma medida de apoio ao setor produtivo e ao crédito rural. O Eixo R é forte ao apresentar a medida como uma necessidade de organização administrativa, enquanto o Eixo E revela um enfraquecimento claro da proteção ambiental ao conceder uma moratória de 5 anos para atividades de alto impacto, inclusive em áreas sensíveis como zonas de amortecimento de Unidades de Conservação.

A dissimulação ocorre ao apresentar a dispensa de licenciamento (Art. 1º, § 2º) como uma simplificação técnica, quando na prática retira a obrigatoriedade de controle prévio, delegando a definição de critérios ao CONSEPA (M5). A justificativa do projeto admite ",1/4 citações órfãs,google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:46:39+00:00
8484,ok,greenwashing,0.7,0.5,0.2,leve,enfraquece,M5_delegacao_desregulamentadora,0.85,3,3,0,0,0,False,,ambos,false,3,Ausência de dados técnicos ou estudos de impacto ambiental que comprovem a necessidade de flexibilização da pesca do pirarucu no dossiê. | Falta de definição sobre quais seriam os critérios de 'legislação de regência' mencionados no texto.,"A norma utiliza uma retórica de 'controle de superpopulação' e 'equilíbrio da ictiofauna' para justificar a flexibilização da pesca do pirarucu. O mecanismo central é a delegação desregulamentadora (M5), onde a Assembleia Legislativa se exime de definir os parâmetros técnicos, prazos ou limites para a exploração da espécie, transferindo essa responsabilidade para um ato normativo da SEDAM. Embora o texto apresente a medida como uma resposta a demandas de pescadores e técnicos, a ausência de critérios na lei abre margem para que a regulação da pesca seja feita de forma discricionária pelo órgão executivo, enfraquecendo a proteção ambiental ao permitir a exploração de uma espécie nativa da bacia amazônica sob o rótulo de 'invasora' em rios rondonienses.",,google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:46:43+00:00
8506,ok,simbolica,0.2,0.125,0.075,leve,neutro,M1_norma_programatica_vazia,0.9,3,3,0,0,0,False,,ambos,false,3,Ausência de previsão orçamentária ou vinculação com programas estaduais de gestão de resíduos sólidos.,"A norma possui caráter estritamente simbólico e pedagógico, enquadrando-se como uma norma programática vazia (M1). Embora a retórica apresentada na justificativa do projeto mencione a importância da Política Nacional de Resíduos Sólidos e a preservação ambiental, o texto legal não estabelece mecanismos de efetivação, como dotação orçamentária, metas de redução de resíduos ou indicadores de desempenho para as escolas. A norma limita-se a instituir uma semana temática no calendário escolar, delegando a execução e os critérios à Secretaria Estadual de Educação, sem garantir a perenidade ou a qualidade das ações.

Não foram identificadas alterações substanciais entre o projeto original e a lei promulgada que indiquem a inserção de 'jabutis' ou retrocessos cirúrgicos. A comparação entre os text",,google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:46:47+00:00
8567,com_ressalvas,greenwashing,0.85,1.0,0.15,forte,enfraquece,M2_reframing_de_regressao;M5_delegacao_desregulamentadora,0.9,4,3,0,1,0,False,,ambos,false,3,Ausência de dados sobre a capacidade técnica e orçamentária da SEDAM para assumir as competências delegadas pelo IBAMA. | Falta de clareza sobre como a 'prevalência' da lei estadual será operacionalizada frente ao poder de polícia do IBAMA.,"A norma utiliza uma retórica de proteção ambiental e respeito à cultura regional para, na prática, criar um sistema de controle estadual (SEDAM) que se sobrepõe às diretrizes federais do IBAMA. O Art. 1º, § 3º, ao determinar que apenas as normas federais que não conflitem com a lei estadual serão aplicadas, fragiliza a unidade da política nacional de fauna. Além disso, a lei institucionaliza a manutenção de aves com 'anilhas abertas' (geralmente associadas a estoques antigos de origem não comprovada) ao excluí-las do limite de plantel (Art. 5º, § 6º), o que incentiva a permanência de espécimes sem rastreabilidade legal.

O projeto original e a lei promulgada são praticamente idênticos, indicando que a estratégia de desregulamentação foi desenhada desde a proposição. A norma se enquadra com",1/4 citações órfãs,google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:46:53+00:00
8586,com_ressalvas,retrocesso_transparente,0.2,0.0,0.2,nenhuma,enfraquece,M4_insercao_heterogenea,1.0,2,1,0,1,0,False,,ambos,false,3,"Não há transcrição das falas dos deputados na sessão plenária que justifiquem a inclusão das outras 9 unidades de conservação no parágrafo único, o que permitiria avaliar se houve debate sobre o impacto ambiental dessa expansão.","A norma apresenta um retrocesso ambiental explícito e transparente, sem o uso de retórica de proteção. O projeto original limitava-se à extinção da Estação Ecológica Soldado da Borracha, sob a justificativa de sobreposição com títulos de terra do INCRA. Contudo, a promulgação final, através da inclusão de um parágrafo único (que inicialmente foi vetado e posteriormente promulgado pela Assembleia), expandiu o objeto da lei para extinguir outras nove unidades de conservação criadas no mesmo período (março de 2018).",1/2 citações órfãs,google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:46:58+00:00
8909,ok,simbolica,0.2,0.125,0.075,leve,neutro,M1_norma_programatica_vazia,0.9,3,3,0,0,0,False,,ambos,false,3,Ausência de debate específico sobre a norma na transcrição plenária (o texto refere-se a outro projeto).,"A norma possui caráter estritamente simbólico, limitando-se a instituir uma data comemorativa no calendário oficial do Estado. Não há previsão de orçamento, metas, sanções ou obrigações concretas para o Poder Executivo que resultem em alteração na política de mobilidade urbana ou redução efetiva de emissões de gases de efeito estufa. O texto da lei é idêntico ao projeto original, não havendo alterações que indiquem contrabando legislativo ou retrocesso, mas também não há qualquer avanço prático na proteção ambiental.

Embora a justificativa do autor mencione benefícios à saúde e ao meio ambiente, a norma enquadra-se como M1 (norma programática vazia), pois não estabelece mecanismos de efetivação. A transcrição da sessão plenária fornecida no dossiê refere-se a um projeto de lei distinto (P",,google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:47:02+00:00
9000,com_ressalvas,retrocesso_transparente,0.3,0.5,0.2,leve,enfraquece,M5_delegacao_desregulamentadora,0.9,2,2,0,0,0,False,,ambos,false,3,Ausência de transcrição de plenário para verificar se houve debate sobre os riscos ambientais da extração de cascalho. | Falta de dados sobre a eficácia do controle erosivo autodeclarado após a dispensa do licenciamento.,"A norma promove um retrocesso ambiental ao desobrigar o licenciamento para a extração de cascalho, atividade que, por natureza, possui potencial poluidor e degradador. O texto utiliza a justificativa de 'celeridade' e 'manutenção de estradas' para contornar o controle estatal, delegando ao particular a responsabilidade pelo nivelamento do solo e controle erosivo sem a devida fiscalização prévia. 

Embora o projeto original utilizasse o termo 'autorizado a dispensar' (facultativo), a lei promulgada alterou a redação para 'dispensa' (imperativo), tornando a desregulamentação uma regra automática. A ausência de critérios técnicos claros para a dispensa e a dependência de autodeclaração do proprietário sobre a inexistência de APP ou Reserva Legal configuram um enfraquecimento direto da proteçã","veredito retrocesso_transparente com retórica 'leve' (se há disfarce, o veredito do mapa é greenwashing)",google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:47:06+00:00
9119,ok,greenwashing,0.9,1.0,0.1,forte,enfraquece,M2_reframing_de_regressao;M5_delegacao_desregulamentadora,0.95,5,5,0,0,0,False,,ambos,false,3,"Faltam detalhes sobre quais seriam os 'estudos ambientais pertinentes' mencionados no Art. 3º, uma vez que a lei não define critérios técnicos para essa substituição.","A norma utiliza uma retórica de 'dar concretude' à Constituição e 'simplificar' o licenciamento para justificar a revogação da Lei nº 890/2000. O discurso parlamentar na transcrição da sessão plenária revela que o objetivo real é a desburocratização acelerada para viabilizar obras de infraestrutura (portos), enquadrando a redução de exigências ambientais como um avanço necessário. 

O efeito prático é a delegação de poder discricionário ao órgão ambiental (Art. 3º) para definir estudos ambientais sem balizas legais claras, o que, na prática, permite a substituição do EIA/RIMA por estudos menos rigorosos. Não houve alteração entre o projeto e a lei, indicando que a estratégia de desregulamentação foi mantida integralmente pelo Executivo e chancelada pelo Legislativo sob o pretexto de modern",,google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:47:11+00:00
9120,ok,simbolica,0.3,0.25,0.05,forte,neutro,M1_norma_programatica_vazia,0.9,3,3,0,0,0,False,,ambos,false,3,Ausência de previsão orçamentária específica para a implementação das ações previstas. | Ausência de metas quantitativas ou prazos para a execução das políticas de educação ambiental.,"A norma possui forte retórica de proteção ambiental, apresentando-se como um marco para a educação ambiental no estado. Contudo, o efeito prático é limitado, pois a lei estabelece diretrizes e princípios sem criar mecanismos de execução, orçamento ou sanções para o descumprimento das metas. O uso de verbos como 'incentivará' (Art. 12) e a delegação da responsabilidade de coordenação para mantenedores de instituições de ensino e órgãos ambientais, sem dotação orçamentária específica, caracteriza a norma como programática e vazia.

Não foram identificadas alterações significativas entre o projeto original e a lei promulgada que indiquem retrocesso ou contrabando legislativo (jabutis). A norma limita-se a replicar princípios da legislação federal (Lei 9.795/1999) sem inovar na proteção efetiv",,google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:47:14+00:00
9152,ok,simbolica,0.3,0.25,0.05,forte,neutro,M1_norma_programatica_vazia,0.9,3,3,0,0,0,False,,ambos,false,3,Ausência de previsão orçamentária ou designação de órgão estadual responsável pela fiscalização da proibição.,"A norma possui um forte componente retórico de proteção ambiental, utilizando justificativas que apelam para a preservação da camada de ozônio e saúde pública. Contudo, o efeito prático é limitado, pois a lei não cria órgãos de fiscalização, metas, orçamentos ou procedimentos administrativos estaduais específicos para coibir a queima de pneus. O Art. 2º limita-se a remeter a punição ao Art. 54 da Lei Federal nº 9.605/1998 (Lei de Crimes Ambientais), que já tipifica a poluição como crime, tornando a norma estadual um reforço simbólico de uma proibição que já vigora no ordenamento jurídico nacional.

Não houve alterações significativas entre o projeto e a lei que indicassem retrocesso ou jabutis. A norma parece integrar um conjunto de proposições legislativas aprovadas na mesma sessão, possi",,google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:47:18+00:00
9174,com_ressalvas,nao_ambiental,0.0,0.125,0.125,leve,neutro,,1.0,3,2,0,1,0,False,,lei,false,3,"Não há lacunas significativas, pois o objeto da norma é claro e restrito à gestão de patrimônio.","A norma trata estritamente de gestão administrativa e patrimonial do Estado de Rondônia, autorizando o leilão de veículos e sucatas inservíveis de diversas secretarias. Não há elementos de dissimulação ambiental, pois a lei não altera normas de proteção, licenciamento ou fiscalização, limitando-se a regularizar a baixa de bens obsoletos.

O impacto ambiental é neutro ou potencialmente positivo, uma vez que a alienação de sucatas e veículos inservíveis evita a degradação ambiental causada pelo acúmulo inadequado de resíduos metálicos e óleos em pátios públicos. Além disso, o Art. 3º garante que os recursos provenientes dos bens da SEDAM sejam revertidos ao FEPRAM, assegurando que o valor econômico do patrimônio ambiental seja reinvestido na própria pasta.",1/3 citações órfãs,google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:47:22+00:00
9209,ok,greenwashing,0.8,1.0,0.2,forte,enfraquece,M2_reframing_de_regressao;M5_delegacao_desregulamentadora,0.9,4,4,0,0,0,False,,ambos,false,3,"Falta a justificativa do veto ao inciso V do Art. 4º, o que permitiria compreender a intenção original da alteração na composição do conselho.","A norma utiliza uma retórica de 'dinamismo' e 'eficiência' para justificar a reestruturação do Conselho Estadual de Política Ambiental (CONSEPA). Contudo, o efeito prático é a delegação de competências deliberativas do Plenário para Câmaras Técnicas (Art. 7º), o que configura o mecanismo de delegação desregulamentadora (M5), ao transferir o poder de decisão para instâncias mais restritas e menos transparentes. O projeto original apresentava a mudança como um avanço técnico, mas a estrutura final, com a inclusão e veto de um inciso no Art. 4º, demonstra uma tentativa de manipulação da composição do conselho que, embora não tenha se concretizado plenamente, aponta para a fragilização da governança ambiental colegiada em favor de uma gestão mais centralizada e suscetível a pressões setoriais.",,google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:47:27+00:00
9215,ok,greenwashing,0.8,1.0,0.2,forte,enfraquece,M5_delegacao_desregulamentadora,0.9,4,4,0,0,0,False,,ambos,false,3,Ausência de definição técnica ou regulamentação sobre o que constitui 'potencial poluidor degradador baixo' para fins de autodeclaração. | Falta de clareza sobre os mecanismos de fiscalização a posteriori para as licenças emitidas por autodeclaração.,"A norma utiliza uma retórica de 'procedimentos simplificados' e 'melhoria da qualidade de vida' para instituir o licenciamento por autodeclaração (Art. 2º e 3º). Esse mecanismo (M5) transfere o ônus da fiscalização e a responsabilidade técnica do Estado para o empreendedor, fragilizando o controle ambiental preventivo sob o pretexto de desburocratização. 

O contraste entre o projeto original e a lei sancionada revela uma instabilidade normativa, com o veto de diversos incisos do Art. 4º que originalmente buscavam enquadrar atividades como pesca artesanal e sistemas agroflorestais no regime simplificado. A ausência de critérios técnicos claros para a 'autodeclaração' e a delegação da responsabilidade para o interessado configuram um cenário de enfraquecimento da proteção ambiental, dissimu",,google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:47:32+00:00
9301,ok,simbolica,0.2,0.25,0.05,forte,neutro,M1_norma_programatica_vazia,1.0,3,3,0,0,0,False,,ambos,false,3,,"A norma possui caráter estritamente simbólico e pedagógico, enquadrando-se como uma norma programática vazia (M1). Embora a ementa e a justificativa do projeto apresentem uma retórica de preocupação com o meio ambiente e a gestão de resíduos sólidos, o texto da lei limita-se a instituir uma data no calendário oficial e listar objetivos genéricos de conscientização, sem prever mecanismos de execução, dotação orçamentária ou metas mensuráveis. Não há indícios de dissimulação (greenwashing) no sentido de ocultar retrocessos, pois a norma não altera o regime jurídico de proteção ambiental vigente, apenas cria um evento de sensibilização.",,google/gemini-3.1-flash-lite,v2.2,2026-07-30T15:47:36+00:00
